repository,notebook_path_or_name,error_type,error_message,python_version,repository_id
ocsicnarf/vaccine-trial-planning,notebooks/sensitivity-analyses.ipynb,ImportError,ImportError,2.7.11,1571
ocsicnarf/vaccine-trial-planning,notebooks/single-setting-figures.ipynb,ImportError,ImportError,2.7.11,1571
opencobra/m_model_collection,exact_solving_models.ipynb,ImportError,ImportError,2.7.6,2076
opencobra/m_model_collection,failed_models.ipynb,ImportError,ImportError,2.7.6,2076
opencobra/m_model_collection,load_models.ipynb,ImportError,ImportError,2.7.6,2076
opencobra/m_model_collection,loopless_m_models.ipynb,ImportError,ImportError,2.7.6,2076
openssbd/BD5_samples,BD5write_circle.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,303
openssbd/BD5_samples,BD5write_line.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.3,303
openssbd/BD5_samples,BD5write_point.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.3,303
openssbd/BD5_samples,BD5write_timeseries_point.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,303
owatson/QuantileBootstrap,Appendix.ipynb,ImportError,ImportError,2.7.15,1277
owatson/QuantileBootstrap,Biometrika_Review.ipynb,ImportError,ImportError,2.7.14,1277
owatson/QuantileBootstrap,QuantileBootstrap.ipynb,ImportError,ImportError,2.7.14,1277
owatson/QuantileBootstrap,earlier_versions/Paper2.ipynb,ImportError,ImportError,2.7.14,1277
pachterlab/GSP_2019,CITE.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,833
pachterlab/GSP_2019,ECCITE CTCL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,833
pachterlab/GSP_2019,ECCITE ctrl.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,833
pachterlab/GSP_2019,REAP.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,833
pachterlab/SGYP_2019,1.a Linear scvi timing on Cao et al.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pachterlab/SGYP_2019,4.a Pijuan-Sala et al result figures.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pachterlab/SGYP_2019,4.b Pijuan-Sala et al result figures nonnegative.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pachterlab/SGYP_2019,4.c Cao et al result figures.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pachterlab/SGYP_2019,5.a Pijuan-Sala et al convergence results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pachterlab/SGYP_2019,5.b Cao et al convergence results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pachterlab/SGYP_2019,6. Z covariance.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,426
pathwayforte/results,notebooks/curation/wikipathways_new_mappings.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,949
pathwayforte/results,notebooks/evaluation/Comparisons of P-Value Distributions of Pathway Analogs.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,949
pathwayforte/results,notebooks/evaluation/analogues_comparison/gsea_analogues.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/evaluation/analogues_comparison/ora_analogues.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,949
pathwayforte/results,notebooks/evaluation/analogues_comparison/spia_analogues.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,949
pathwayforte/results,notebooks/evaluation/full_database/gsea_results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/evaluation/full_database/ora_results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/evaluation/full_database/spia_results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/others/database_occurrence.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/others/enrichment/py_deseq2.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/others/prediction/subtype/brca_model_roc.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/others/prediction/subtype/model_roc.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
pathwayforte/results,notebooks/others/prediction/survival/extract_survival_times.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,949
peterwittek/ipython-notebooks,Comparing_DMRG_ED_and_SDP.ipynb,ImportError,ImportError,2.7.10,2003
peterwittek/ipython-notebooks,Optimal randomness generation from entangled quantum states.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,2003
peterwittek/ipython-notebooks,Parameteric and Bilevel Polynomial Optimization Problems.ipynb,ImportError,ImportError,3.5.1,2003
peterwittek/ipython-notebooks,Unbounded_randomness.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,2003
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_BasicStats-combined.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_BasicStats-language.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_BasicStats-language_books-tokens.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_BasicStats-textlength.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_BasicStats-time.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_Divergence_Time.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_Divergence_authors_boxplots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/Figure_LowDimProjection_Clusters.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-03-24_test-divergence-relative-path.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-01_divergence_subjects_boxplots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-01_divergence_time_boxplots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-02_UMAP_projection_tests.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-10_divergence_authors_boxplots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-19_divergence_subjects_boxplots-vs-textsize.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-23_divergence_authors_within-across_boxplots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-23_divergence_subjects-within-across_boxplots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-23_divergence_textlength.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-04-25_UMAP_Bookshelves.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-05-16_Fast_UMAP.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/18-05-16_UMAP_Length.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/2018-10-30_testing-bookshelves-language.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,580
pgcorpus/gutenberg-analysis,notebooks_manuscript/old/DivergenceBookshelves.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,580
phyy-nx/dials_refinement_brewster2018,notebooks/Figure1.ipynb,ImportError,ImportError,2.7.14,1588
phyy-nx/dials_refinement_brewster2018,notebooks/Figure2.ipynb,ImportError,ImportError,2.7.15,1588
phyy-nx/dials_refinement_brewster2018,notebooks/Figure5.ipynb,ImportError,ImportError,2.7.15,1588
phyy-nx/dials_refinement_brewster2018,notebooks/Figure6.ipynb,ImportError,ImportError,2.7.15,1588
poppy-project/pypot,samples/notebooks/Another language.ipynb,ImportError,ImportError,3.7.3,1130
portugueslab/example_stytra_analysis,Fig 4. Example bouts.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1341
portugueslab/example_stytra_analysis,Fig 6. Imaging analysis interactive.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,1341
portugueslab/example_stytra_analysis,Fig 6. Imaging analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,1341
portugueslab/example_stytra_analysis,Fig 9. Phototaxis analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1341
pstjohn/bde_model_methods,20190909_figure4/drug_roc.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,467
pstjohn/bde_model_methods,preprocess_inputs.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,467
pstjohn/bde_model_methods,run_drug.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,467
pstjohn/bde_model_methods,run_ibond.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,467
pstjohn/bde_model_methods,run_internal_test.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,467
pyBRAvo/pyBRAvo,drugbank-usecase/Notebook/Drugs having a putative effect on a given metabolism.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,37
pyBRAvo/pyBRAvo,drugbank-usecase/old/DrugBank-UseCase.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,37
pyBRAvo/pyBRAvo,pypath-evaluation/pypath-sign-up.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,37
pyBRAvo/pyBRAvo,regulation-demo/BRAvo-regulation-demo-PC12-Fast.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,37
pyBRAvo/pyBRAvo,regulation-demo/BRAvo-regulation-demo-PC12.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,37
pyBRAvo/pyBRAvo,src/BRAvo-python-API-tutorial.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,37
pycroscopy/AICrystallographer,SymmetryNet/BravaisClassification.ipynb,ImportError,ImportError,3.5.3,1039
pyrates-neuroscience/PyRates,documentation/cluster_compute/GA_presentation.ipynb,ImportError,ImportError,3.6.9,911
python-visualization/folium,examples/GeoJSONMarker.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.2,1540
pythoninchemistry/sim_and_scat,content/practicalities/calculating_distances.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.1,1286
pythoninchemistry/sim_and_scat,content/practicalities/real_simulation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.1,1286
pythoninchemistry/sim_and_scat,run_local/05_bonds.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.1,1286
pythoninchemistry/sim_and_scat,run_local/25_calculating_distances.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.1,1286
raghakot/keras-vis,applications/self_driving/visualize_attention.ipynb,ImportError,ImportError,3.6.8,479
rasilab/ferrin_elife_2017,scripts/fit_simulation_to_experiment.ipynb,ImportError,ImportError,2.7.6,1946
rasilab/ferrin_elife_2017,scripts/plot_simulation_results_figs_3_to_7.ipynb,ImportError,ImportError,2.7.6,1946
ray306/EasyEEG,tests/test.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1609
rcurrie/pancan-gtex,evaluate.ipynb,ImportError,ImportError,3.5.2,1028
rcurrie/pancan-gtex,train.ipynb,ImportError,ImportError,3.5.2,1028
rdgao/field-echos,notebooks/0_analysis_collectDF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,161
rdgao/field-echos,notebooks/1_sim_method_schematic.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,161
rdgao/field-echos,notebooks/2_viz_NeuroTycho-SU.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,161
rdgao/field-echos,notebooks/4a_viz_human_aging.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,161
rdgao/field-echos,notebooks/archived/0_NeuroTychoPipe.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,161
rdgao/field-echos,notebooks/archived/analysis_Johnson_ECoG.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,161
rdgao/field-echos,notebooks/archived/analyze_MNI_rest.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,161
rdgao/field-echos,notebooks/archived/analyze_NeuroTycho.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,161
rdgao/field-echos,notebooks/archived/analyze_fcx1.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,161
rdgao/field-echos,notebooks/archived/bv_timescale_analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,161
rdgao/field-echos,notebooks/supp_sim_LFP-SU.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,161
rdgao/field-echos,notebooks/supp_sim_timescalefree.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,161
rdkit/UGM_2016,Notebooks/Brief Introduction.ipynb,ImportError,ImportError,3.5.2,1344
rdkit/UGM_2016,Notebooks/Pahl_NotebookTools_Tutorial.ipynb,ImportError,ImportError,3.5.2,1344
rdkit/UGM_2016,Notebooks/State of the toolkit.distrib.ipynb,ImportError,ImportError,3.5.1,1344
rdkit/UGM_2016,Notebooks/Stiefl_RDKitPh4FullPublication.ipynb,ImportError,ImportError,2.7.11,1344
rdkit/UGM_2016,Presentations/Ruedisser_SelectivityProteases_talk.ipynb,ImportError,ImportError,2.7.10,1344
rdkit/rdkit-tutorials,notebooks/001_ReadingMolecules1.ipynb,ImportError,ImportError,3.5.1,867
rdkit/rdkit-tutorials,notebooks/002_SMARTS_SubstructureMatching.ipynb,ImportError,ImportError,3.5.1,867
rdkit/rdkit-tutorials,notebooks/003_SMARTS_ReactionsExamples.ipynb,ImportError,ImportError,3.5.1,867
rdkit/rdkit-tutorials,notebooks/004_RDKit_pandas_support.ipynb,ImportError,ImportError,3.5.1,867
rdkit/rdkit-tutorials,notebooks/005_Chemical_space_analysis_and_visualization.ipynb,ImportError,ImportError,3.5.1,867
rdkit/rdkit-tutorials,notebooks/999_Test1.ipynb,ImportError,ImportError,3.5.1,867
rentzi/netRewireAnalyze,networkInitializationRewiringVisualization.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,508
rentzi/netRewireAnalyze,networkMetrics.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,508
reynoldsk/pySCA,SCA_DHFR.ipynb,ImportError,ImportError,2.7.10,2053
reynoldsk/pySCA,SCA_G.ipynb,ImportError,ImportError,2.7.10,2053
reynoldsk/pySCA,SCA_S1A.ipynb,ImportError,ImportError,2.7.10,2053
reynoldsk/pySCA,SCA_betalactamase.ipynb,ImportError,ImportError,2.7.10,2053
rheiland/tool4nanobio,tool4nanobio-bkup.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1199
rheiland/tool4nanobio,tool4nanobio.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1199
rpgroup-pboc/mscl_survival,_site/code/analysis/bulk_vs_single_cell.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1525
rpgroup-pboc/mscl_survival,_site/code/analysis/logistic_regression_sensitivity_analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1525
rpgroup-pboc/mscl_survival,_site/code/notebooks/appendix_A_image_processing.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1525
rpgroup-pboc/mscl_survival,_site/code/notebooks/appendix_B_logistic_regression.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1525
rpgroup-pboc/mscl_survival,_site/code/notebooks/modified_logistic_regression.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1525
rpgroup-pboc/mscl_survival,code/notebooks/appendix_A_image_processing.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1525
ryanmax/wiki-citation-usage,notebooks/DatasetAnonymization.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/PCOR.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events--infobox-and-section.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events--overview-distinct-events.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events--overview.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events--time-to-event.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events-and-counts--hostnames.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events-and-counts--section_ids.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events-and-counts--top-level-domains.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events-and-counts-and-pageviews--WPM-page-classes.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/events-and-pageviews--most-visited-WPM-pages.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/exploratory--ncbi-and-free.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/exploratory--tools_dot_wmflabs_dot_org-links.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/export-to-parquet.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/populate-freely_accessible-from-dumps.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/populate-infobox-table-from-dumps.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/populate-page_lengths-table-from-dumps.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/populate-page_titles-table-from-dumps.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/populate-pages-tables.ipynb,ImportError,ImportError,3.5.3,800
ryanmax/wiki-citation-usage,notebooks/populate-section-table.ipynb,ImportError,ImportError,3.5.3,800
samuelpayne/TreeFigureForBiodiversityLibrary,EnolaseAlignment.ipynb,ImportError,ImportError,3.5.2,1849
samuelpayne/TreeFigureForBiodiversityLibrary,rplB alignment.ipynb,ImportError,ImportError,3.5.2,1849
sanger-pathogens/Roary,contrib/roary_plots/roary_plots.ipynb,ImportError,ImportError,2.7.8,1174
satra/mapalign,docs/dmap_intro.ipynb,ImportError,ImportError,3.6.0,132
sbrg/cobrame,docs/Reaction_Manipulation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.1,1452
scanisius/discover-notebooks,notebooks/De novo gene set identification.ipynb,ImportError,ImportError,2.7.11,1997
scanisius/discover-notebooks,notebooks/MSigDb group tests.ipynb,ImportError,ImportError,2.7.11,1997
scanisius/discover-notebooks,notebooks/Pairwise analyses of simulated data.ipynb,ImportError,ImportError,2.7.11,1997
scanisius/discover-notebooks,notebooks/Pairwise analysis.ipynb,ImportError,ImportError,2.7.11,1997
scanisius/discover-notebooks,notebooks/STRING enrichment.ipynb,ImportError,ImportError,2.7.11,1997
scanisius/discover-notebooks,notebooks/Within-chromosome co-occurrence analysis.ipynb,ImportError,ImportError,2.7.11,1997
sdvillal/tdt-malaria-followup,tdt_autopsy/notebooks/logregs_competition_benchmark_explorations.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1779
sidatasciencelab/fern_segmentation,postprocessing_code.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,368
sidatasciencelab/fern_segmentation,segmentation_code.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,368
slundberg/shap,docs/notebooks/plots/bar.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,docs/user_studies/sickness_scores/Approve Hits.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/explainers/Exact.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/explainers/Permutation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/maskers/custom.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/bar.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/beeswarm.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/decision_plot.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/image.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/scatter.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/text.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/api_examples/plots/waterfall.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/image_examples/image_classification/Explain an Intermediate Layer of VGG16 on ImageNet (PyTorch).ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,1241
slundberg/shap,notebooks/image_examples/image_classification/Explain an Intermediate Layer of VGG16 on ImageNet.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/image_examples/image_classification/Multi-class ResNet50 on ImageNet (TensorFlow)-checkpoint.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/image_examples/image_classification/Multi-class ResNet50 on ImageNet (TensorFlow).ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/image_examples/image_classification/Multi-input Gradient Explainer MNIST Example.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/image_examples/image_classification/PyTorch Deep Explainer MNIST example.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,1241
slundberg/shap,notebooks/overviews/An introduction to explainable AI with Shapley values.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/overviews/Explaining quantitative measures of fairness.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/tabular_examples/model_agnostic/Simple Boston Demo.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/tabular_examples/model_agnostic/Squashing Effect.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/tabular_examples/neural_networks/Census income classification with Keras.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Basic SHAP Interaction Value Example in XGBoost.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Catboost tutorial.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Census income classification with LightGBM.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Example of loading a custom tree model into SHAP.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Explaining a simple OR function.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Explaining the Loss of a Model.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Fitting a Linear Simulation with XGBoost.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.0,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Force Plot Colors.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/NHANES I Survival Model.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Perfomance Comparison.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Python Version of Tree SHAP.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Scatter Density vs. Violin Plot Comparison.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/Understanding Tree SHAP for Simple Models.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/tree_shap_paper/Figure 4 - Supervised Clustering Adult Census Data.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1241
slundberg/shap,notebooks/tabular_examples/tree_based_models/tree_shap_paper/Performance comparison.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/text_examples/sentiment_analysis/Keras LSTM for IMDB Sentiment Classification.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1241
slundberg/shap,notebooks/text_examples/summarization/Abstractive Summarization Explanation Demo.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
slundberg/shap,notebooks/text_examples/translation/Machine Translation Explanation Demo.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,1241
som-shahlab/ehr-rwe,tutorials/1_Building_Training_Sets.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.10,1040
spoonsso/snell_tool,figures/fig2B_C.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,782
spoonsso/snell_tool,figures/fig2E_F.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,782
srivatsanrr/autonom_covid,Final Pipeline.ipynb,ImportError,ImportError,3.7.3,225
srivatsanrr/autonom_covid,Final Pipeline_UID.ipynb,ImportError,ImportError,3.7.6,225
srivatsanrr/autonom_covid,RUN THIS FOR INFERENCE.ipynb,ImportError,ImportError,3.7.6,225
steinng/reuteri,Additional_file_3/Additional_file_3a.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1000
synbiouc/spatialoscillator,Analysis/Cross_section_Fluo.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,277
synbiouc/spatialoscillator,Analysis/Fluo_tracking_new.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,277
